RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
A3DPLRUHFMEK7G,charles,0,1,"I like this size maglite, all it needs to be perfect is an LED bulb. Best flashlight for the money!",4,Maglite 3C Great!,1388620800,1,2014,Home and Tools,male,1,0,1,0,20,3
A3UIYZR62ZMAJ1,gregory,0,1,"real nice, I usaly get the moose or elk ones from cabbals. Had the $80. on sale for $60.  but when the shipping of aprx. $11. - $12came up + tax, I went to amazon & found these for only $42. & free shiping. Thier at least 95% as nice as the ones at cabbalsat 1/2 the price. I'M THRILLED. I buy size 13  in Nike & Rebock for my 12&1/2 size foot & the 13s I ordered fit as expected.",5,GREAT MIOCS,1389916800,1,2014,Home and Tools,male,1,0,1,0,81,2
A33G5NB3THTY6G,kenneth,0,1,My brother had this on his wish list for a gift. So went looking and found it on Amazon for a good price,4,Good gift,1389830400,1,2014,Home and Tools,male,1,0,1,0,23,2
A3FUKN6TCSO7LC,leonard,0,1,cant rate this one yet because i is still in the box and has not been set up yet this was a gigt and he is hvery happy i got it ofr him just hasnt used it yet,4,not sure about this one,1389830400,1,2014,Home and Tools,male,1,0,1,0,38,5
A3J28364UJI9TO,luciano,0,1,"this thing get dust everywhere fast. I think it's works well if you're outside or have a really good mask to breath but the place better be empty cause this machine, dewalt or other, gets dust everywhere fast. I quickly stopped it and started by hand with sandpaper.",2,If you're outside then use it but inside...,1389052800,1,2014,Home and Tools,male,1,0,1,0,48,8
A1O6P9CI4M921Y,michael,0,1,"I dont know the majority of others that received this product with problems, or the company and ups must of treated this product like s***. So it may have been bad luck on my part, besides that all the buttons and right analog work find.Still thinking about taking it back.",2,Left analog stick was defective,1390435200,1,2014,Home and Tools,male,1,0,1,0,50,5
A3CY9II25SYTF6,michael,0,1,It is used just for around the house small projects.I found it to be the perfect length for my use.I have a vision problem in one eye so it is better if I use the extension.it was low in price and seems to be of reasonable quality for around the house use.I am satisfied.,2,it does what it is supposed to do.,1390003200,1,2014,Home and Tools,male,1,0,1,0,54,8
AW6K50K8ON8WH,michael,0,1,haven't installed the replacement yet. It serves a purpose and i will hook it up one day. No doubt it serves a purpose.,3,Good,1390089600,1,2014,Home and Tools,male,1,0,1,0,23,1
AVVP4BAMUB6AG,michael,0,1,"The tool well outlast the sheath, so it's a nice option to be able to replace the sheath rather than buy a whole nother tool.",5,"Replace the sheath, great option.",1389830400,1,2014,Home and Tools,male,1,0,1,0,25,5
AQ5TQ50RMBA9F,patrick,0,1,"Great product, great price, quick shipping.  I would recommend to anyone with an A+.  Maglite is the best flashlight for the price.",5,Just as I expected and wanted.,1389139200,1,2014,Home and Tools,male,1,0,1,0,22,6
A13IAWCEPOKBCI,raymond,0,1,It meet all my expectations. I've been a great fan of Old Timer. They hold an edge like no other and can take an edge quickly to get it right back in shape for all your cutting needs.,5,Old Timer,1388793600,1,2014,Home and Tools,male,1,0,1,0,38,2
A8Q7ILCF5ZFHH,raymond,0,8,very little pliars for a lot of money.  channellock makes a good product but this was over priced in my book,1,rip off,1389830400,1,2014,Home and Tools,male,1,0,1,0,21,2
A2OG2559UD3VUG,richard,0,1,Of course these are quality Stanley tools and are about the best you can buy. I always recommend Stanley tools.,5,Excellent Value!,1389312000,1,2014,Home and Tools,male,1,0,1,0,20,2
A1M1S51OIQ3NSO,richard,0,1,I bought this as a gift for my niece and she has used it often and loves the machine and the settings available.,5,Very nice,1389916800,1,2014,Home and Tools,male,1,0,1,0,23,2
A3KNGMX2RVQG91,richard,0,1,A great addition to my toolbox accessory collection for use on home projects using my Milwaukee M18 driver.Fits well and connects easily to my 3/8 inch sockets.,4,Good choice for 1/4 inch Hex to 3/8 inch socket adapter,1388793600,1,2014,Home and Tools,male,1,0,1,0,27,11
A2EJEHRN71G68V,russell,0,1,"This tape worked perfectly.  I'd previously bought Frost King products which, to be quite honest, were totally useless.  Nothing remained stuck for more than 7 days.  3M worked exactly as advertised.",4,So much better than Frost King,1389916800,1,2014,Home and Tools,male,1,0,1,0,31,6
A18D6AGUI1MZDP,russell,0,1,It's low quality material and that fact that a dremel rotary tool only has four different router bits that can be used on this table make it pretty much worthless.,1,low quality,1390867200,1,2014,Home and Tools,male,1,0,1,0,30,2
A3LB5MPZSDI1E9,stephen,0,1,I would recommend this item to any serious woodworker.  It's ease of use and the ability to fine tune it comes in handy.,5,Easy to use and Accurate,1388707200,1,2014,Home and Tools,male,1,0,1,0,23,5
A3W05I402556HB,stephen,0,1,I ordered a 10 year sealed lithium battery alarm and they send a Kidde alarm with a replaceable battery not sealed,1,not what I ordered,1389225600,1,2014,Home and Tools,male,1,0,1,0,21,4
A3J8G3ZIIS7MR1,stephen,0,1,I'm deployed and had this shipped back home. My wife tells me it's good quality.  I bought it because all the other ladder are one-time use only and around the same price as this ladder. That seems dumb to me.,5,Seems Good,1391040000,1,2014,Home and Tools,male,1,0,1,0,40,2
ABW2V2UVHXJ8E,benjamin,0,3,"This basin wrench was not helpful for my situation. I replaced both my bathroom sinks which were a little over ten years old and whoever had put them in must've not wanted them removed because the basin wrench couldn't even budge the metal nuts underneath the sinks, it could only remove the plastic covers over the metal nuts underneath the sink. It's heavier than I thought it would be and was difficult to handle underneath tight spaces. I even talked to a few experienced plumbers about my situation and they all recommended to just use a small crescent wrench as they all said they don't even use a basin wrench and find them useless in most situations. I'm guessing others that found this basin wrench useful had easier situations than I did. So I'm giving this product one star for my situation and for wasting my time and my money.",1,Not helpful for me,1390694400,1,2014,Home and Tools,male,1,0,1,0,150,4
APFEDC3VYUERY,jonathan,0,1,I paid $4.47 as an add on for these and got a couple of sets as gifts for people who somehow have no screwdrivers. Great price and they perform as expected.,5,Great variety of screwdrivers for price,1390089600,1,2014,Home and Tools,male,1,0,1,0,31,6
A2HCGTZ7Z8XYFN,jonathan,0,1,"Got these bags in 2006 if memory serves me right! Worn pretty much everyday for every aspect of construction from foundation to finish. Went shopping today for new bags, but decided to just keep using these. I've replaced the belt, early on, the pockets have some liquid nails in a couple corners, and of course there is some fraying on the top edges of the pockets but I love em. Nothing a lighter, a dab of liquid nails and a pop rivet or two won't fix. I'm gonna update this when I do move on or these become unserviceable, but for now, I got 8 years and counting on em.....",5,2006 - present,1391126400,1,2014,Home and Tools,male,1,0,1,0,110,3
A24ZME4V7M0NMQ,christopher,0,2,"Do not buy this used. Maybe it was me; however, the glass shattered after less than one week. maybe because it was used. would recommend spending the extra buck.",1,Bought it used,1390435200,1,2014,Home and Tools,male,1,0,1,0,29,3
ARHY9J30TGHRF,christopher,0,1,"I bought a six pack of these every six months. The price is comparable to Lowes or Home Depot. Most stores don't carry 15x20 for some reason. Always just 14 or 16.The filter works fine. I replace it once a month, as we have dogs and are clean freaks.",5,Does the job,1388880000,1,2014,Home and Tools,male,1,0,1,0,49,3
A2Q47L5U8YH43M,ben,0,1,Not that good of quality went dull after one door also if you would like to drill through a door you will have to drill then drill from the other side the reason is because the hole saw is only about 1 1/8 deep my door and most peoples doors are 1 3/4 just to let you know.,3,Not for Doors,1391644800,2,2014,Home and Tools,male,0.99,0,1,0,58,3
A34BLR8SLYIJY0,don,0,4,"Ladder is difficult to store in place ready for deployment, so can not easily be set up for immediate use.",3,"Functional, but not easy to use.",1392163200,2,2014,Home and Tools,male,0.99,0,1,0,20,6
A27AU165ZQDCVL,ian,0,2,"I purchased these with the intention of using them with my car trailer, which has 3 pressed steel levers securing the rear  and side doors. Unfortunately for me I didn't do enough research to ensure that the shackles had enough clearance to pass over the pressed steel that surrounds the 'eyes' of the levers. The shackles have a narrow horizontal clearance - less than 5/8&#34; - and do not reach the eyes.My advice to any potential purchaser is to measure your application carefully before buying.",2,Narrow Shaft Clearance,1392249600,2,2014,Home and Tools,male,0.99,0,1,0,85,3
A38AP5IR7WKJDU,jim,0,3,"I purchased this item, but never used it. I cannot comment on it. Its a switch. I reserve my decision on it.",3,I have nothing to say,1393286400,2,2014,Home and Tools,male,1,0,1,0,22,5
A2XPGDG71FJG4U,joe,0,1,Our lives depend on this thing.  I am getting another for the basement in case their is a problem with one of the furnaces.  Make sure they are not plugged in at a high outlet.  CO2 is heavier than air and settles.  If you have it up high you will be dead before the CO2 gets to the level of the detector.  It should be no higher than a  regular outlet height.  Make sure you don't plug it in say next to one of your appliances on your kitchen counter.  That would be way to high.,5,Excellent CO2 detector.,1391558400,2,2014,Home and Tools,male,0.99,0,1,0,96,3
A3DS4O2GTXN6ZI,joe,0,1,"I purchased this cutter for my Dremel tool. I have yet had a need for the tool, however, it is a Dremel brand tool and I suspect it will work just fine.",4,Carbide Cutter,1392768000,2,2014,Home and Tools,male,0.99,0,1,0,32,2
AE4VJ5QJV4J7B,alan,0,1,I haven't had to use this product and hopefully will never have to but the item was delivered quickly at a low price.  Upon inspection the ladder is of good quality...,5,Delivered quickly with good price.,1392076800,2,2014,Home and Tools,male,1,0,1,0,31,5
A1CAQ78QKBIOVZ,carl,0,1,Lots of stuff I really didn't need to get a few basic things I did need. Wish it came with hose.,2,barely adequate,1392163200,2,2014,Home and Tools,male,1,0,1,0,21,2
A9EFMLT6UMOOY,eric,0,1,"I bought this because it came in the wooden box with plastic insert to hold the blades. The box isn't bad, but the hinges are super chinzy and the plastic insert that hold the blades is terrible. It is very thin and does not hold the blades very well. Only a couple of the blades actually stay put, and it is a royal pain in the butt to get the knife out of its holder.Other than the quality of the box/holders, the blades and actual knife itself are good. This only got 2 stars because the blades and knife itself are good.",2,"Looks nice, but flimsy and cheap",1392595200,2,2014,Home and Tools,male,1,0,1,0,102,6
A2DZ0Y7WRW6E4X,gary,0,3,The wrench pictured shows both ends capable of receiving bits.  The one delivered had only one opening at the thinner end.  It is a lite duty tool at best and doesn't look like it will be a long lived addition to the wrench set.,3,not as pictured,1392681600,2,2014,Home and Tools,male,1,0,1,0,44,3
A3TX0GE3ZAS9NW,gary,0,1,If it doesn't work I'll be dead or sue.  Stop making me write more words than I want to.  Get off of my part of the net.,4,It's a freaking CO detector,1393372800,2,2014,Home and Tools,male,1,0,1,0,27,5
A3CFB8KS2XZ989,ivan,0,1,The screw-less design gives a very clean look.  Easy to clean.  Well made.  Elbow friendly.  My only con is the plastic slapping sound when you turn this switch on or off.,4,Nice & screwless,1393286400,2,2014,Home and Tools,male,1,0,1,0,31,3
A2ZJ6IL2HTS9LO,jeff,0,4,"I WAS PISSED OFF AMAZON RECONMENDS IT IF U BUY SIMULAR ITEMS,THIS P.O.S. IS SO SMALL AND WEAK ITS A JOKE,IM PISSED,MY WIFE IS PISSED OFF FOR SEVERE FALSE ADVERTISMENT AND WASTING MORE OF OUR MONEY.DO NOT BUY THIS I GONNA SEND IT BACK TO AMAZON AND THEY CAN SEND IT TO BACK TO WHO MADE IT.DO NOT BUY",1,JOKE,1393286400,2,2014,Home and Tools,male,1,0,1,0,59,1
AYG5EB4I2QZ82,john,0,1,"I have not had a chance to use it for the intended job yet, but I have no doubt it will do a great job.  Dewalt has never let me down.",5,Came fast and it is as expected.,1391472000,2,2014,Home and Tools,male,0.99,0,1,0,31,7
